date,actual,model,period,forecast,error,abs_error,pct_error
2025-09-13,45.508180553354144,Lasso regression,Test,51.48303048657904,-5.974849933224895,5.974849933224895,13.129177788639419
2025-09-14,55.22781915205536,Lasso regression,Test,49.60800923268801,5.6198099193673485,5.6198099193673485,10.175686828941537
2025-09-15,41.211300191786655,Lasso regression,Test,46.6768161421458,-5.465515950359148,5.465515950359148,13.262177909757906
2025-09-16,40.36953136061164,Lasso regression,Test,40.37433976118981,-0.004808400578170335,0.004808400578170335,0.01191096457181534
2025-09-17,44.26576325457068,Lasso regression,Test,41.37120728874005,2.8945559658306266,2.8945559658306266,6.539040000697939
2025-09-18,48.96201665335918,Lasso regression,Test,45.102487007690975,3.8595296456682036,3.8595296456682036,7.8827015500461615
2025-09-19,43.753398002689806,Lasso regression,Test,49.50575824823849,-5.752360245548687,5.752360245548687,13.147230862377938
2025-09-20,47.13062172752176,Lasso regression,Test,49.83987528952022,-2.709253561998459,2.709253561998459,5.748393428080749
2025-09-21,50.11718365337271,Lasso regression,Test,51.42251392155103,-1.3053302681783165,1.3053302681783165,2.6045563078851743
2025-09-22,39.13447418107711,Lasso regression,Test,42.91527979197428,-3.7808056108971684,3.7808056108971684,9.661061480992942
2025-09-23,35.97126420332581,Lasso regression,Test,39.48802402329646,-3.516759819970652,3.516759819970652,9.776581106775506
2025-09-24,39.40831868775629,Lasso regression,Test,37.810029574103325,1.5982891136529673,1.5982891136529673,4.055715054267305
2025-09-25,47.12729261955051,Lasso regression,Test,41.570316674544415,5.556975945006094,5.556975945006094,11.791417745692465
2025-09-26,35.147144867719845,Lasso regression,Test,48.13330174498332,-12.986156877263475,12.986156877263475,36.947970955075604
2025-09-27,43.96054273237681,Lasso regression,Test,42.47567181009477,1.4848709222820418,1.4848709222820418,3.37773564653568
2025-09-28,56.566128115612585,Lasso regression,Test,49.32655927702116,7.239568838591424,7.239568838591424,12.798416790689375
2025-09-29,47.159108814168206,Lasso regression,Test,47.26073348564657,-0.10162467147836196,0.10162467147836196,0.21549319746226936
2025-09-30,36.369213689945816,Lasso regression,Test,43.89219420840262,-7.522980518456805,7.522980518456805,20.685023829746736
2025-10-01,36.88880244179784,Lasso regression,Test,36.88628641725617,0.0025160245416699922,0.0025160245416699922,0.006820564439953582
2025-10-02,57.32308734119449,Lasso regression,Test,39.63390955489962,17.68917778629487,17.68917778629487,30.85873180731976
2025-10-03,62.318650082973235,Lasso regression,Test,56.05935316831762,6.259296914655614,6.259296914655614,10.044018774992345
2025-10-04,57.329868316428445,Lasso regression,Test,61.90000613956676,-4.570137823138317,4.570137823138317,7.971652399258518
2025-10-05,67.3267752051205,Lasso regression,Test,56.193072235438684,11.133702969681813,11.133702969681813,16.536813081810944
2025-10-06,55.80199539524175,Lasso regression,Test,54.48585844442296,1.3161369508187875,1.3161369508187875,2.358584028217412
2025-10-07,50.46957201267076,Lasso regression,Test,50.02452895492241,0.4450430577483502,0.4450430577483502,0.8818046993475966
2025-10-08,48.624783894612,Lasso regression,Test,47.67798900185032,0.9467948927616803,0.9467948927616803,1.9471446799922794
2025-10-09,35.977969633819576,Lasso regression,Test,48.70698167169968,-12.729012037880103,12.729012037880103,35.380017737061884
2025-10-10,36.71024817975417,Lasso regression,Test,40.06636838840954,-3.3561202086553763,3.3561202086553763,9.14218883027407
2025-10-11,48.57416411662004,Lasso regression,Test,46.68825790414644,1.8859062124736,1.8859062124736,3.882529420260928
2025-10-12,43.41548148952339,Lasso regression,Test,53.65061360226235,-10.23513211273896,10.23513211273896,23.574844183655557
2025-10-13,30.719649843358862,Lasso regression,Test,37.862850673814464,-7.143200830455601,7.143200830455601,23.252871913837446
2025-10-14,28.945566586785343,Lasso regression,Test,33.712918599397156,-4.767352012611813,4.767352012611813,16.47005940726092
2025-10-15,29.276067444006365,Lasso regression,Test,32.72617612402761,-3.450108680021245,3.450108680021245,11.784740852301798
2025-10-16,33.73988648713924,Lasso regression,Test,34.06361632815421,-0.3237298410149734,0.3237298410149734,0.9594870484770918
2025-10-17,35.10639973537889,Lasso regression,Test,39.00279095527897,-3.8963912199000745,3.8963912199000745,11.09880605607484
2025-10-18,38.02556475600933,Lasso regression,Test,43.72193970139311,-5.696374945383781,5.696374945383781,14.980382229519838
2025-10-19,44.48661233993017,Lasso regression,Test,44.095255774136724,0.39135656579344413,0.39135656579344413,0.8797176166236678
2025-10-20,28.88816058992217,Lasso regression,Test,38.37324182716727,-9.485081237245101,9.485081237245101,32.833801265124634
2025-10-21,30.427022243554163,Lasso regression,Test,31.052459702025228,-0.6254374584710654,0.6254374584710654,2.0555329189453024
2025-10-22,30.7014566330672,Lasso regression,Test,33.579906618575976,-2.8784499855087766,2.8784499855087766,9.375613736869163
2025-10-23,42.71100138867459,Lasso regression,Test,33.82728760157427,8.88371378710032,8.88371378710032,20.799591436074262
2025-10-24,55.6764558029416,Lasso regression,Test,44.39230317058569,11.284152632355905,11.284152632355905,20.267368800008498
2025-10-25,55.7886946433572,Lasso regression,Test,57.267109361635946,-1.4784147182787422,1.4784147182787422,2.650025650770049
2025-10-26,64.8842977087078,Lasso regression,Test,53.620127903888346,11.26416980481946,11.26416980481946,17.360394120914943
2025-10-27,52.0047461314085,Lasso regression,Test,50.571470499932744,1.4332756314757589,1.4332756314757589,2.7560477419773917
2025-10-28,39.50481746083765,Lasso regression,Test,45.99503640962557,-6.49021894878792,6.49021894878792,16.428930358232574
2025-10-29,36.00796927971208,Lasso regression,Test,38.330908933717936,-2.3229396540058573,2.3229396540058573,6.451182059063431
2025-10-30,35.549435505950946,Lasso regression,Test,38.6197523135962,-3.0703168076452556,3.0703168076452556,8.636752634598901
2025-10-31,28.925079302789488,Lasso regression,Test,40.172291174503485,-11.247211871713997,11.247211871713997,38.883944807817116
2025-11-01,38.03727653100039,Lasso regression,Test,39.105415794731044,-1.0681392637306573,1.0681392637306573,2.8081381243478973
2025-11-02,41.83707358732266,Lasso regression,Test,44.84305313285501,-3.0059795455323552,3.0059795455323552,7.184966078610283
2025-11-03,44.151201830724766,Lasso regression,Test,35.90606206663069,8.245139764094077,8.245139764094077,18.674779897738354
2025-11-04,45.13122772368887,Lasso regression,Test,42.465279041290046,2.6659486823988274,2.6659486823988274,5.907104275382921
2025-11-05,36.65727526057304,Lasso regression,Test,41.92756595773456,-5.270290697161521,5.270290697161521,14.377202505364645
2025-11-06,30.0469118926308,Lasso regression,Test,36.56616312330309,-6.5192512306722925,6.5192512306722925,21.696909332872846
2025-11-07,27.221757957912327,Lasso regression,Test,34.741543078961826,-7.519785121049498,7.519785121049498,27.6241715640697
2025-11-08,32.75677703780134,Lasso regression,Test,37.95071812161735,-5.193941083816007,5.193941083816007,15.85608095027846
2025-11-09,40.13826064692329,Lasso regression,Test,40.79929595807817,-0.6610353111548761,0.6610353111548761,1.6468957560709505
2025-11-10,37.0149382485299,Lasso regression,Test,35.40476794851644,1.6101703000134648,1.6101703000134648,4.350055345769529
2025-11-11,28.045296270944316,Lasso regression,Test,36.70782523377933,-8.662528962835015,8.662528962835015,30.887635770172373
2025-11-12,26.141122122047538,Lasso regression,Test,29.23606553594037,-3.094943413892832,3.094943413892832,11.839367106902206
2025-11-13,26.260016639663704,Lasso regression,Test,29.53054044014608,-3.2705238004823762,3.2705238004823762,12.454385864868438
2025-11-14,27.924823352252975,Lasso regression,Test,31.17228149213873,-3.2474581398857545,3.2474581398857545,11.629288031373525
2025-11-15,32.55856515373354,Lasso regression,Test,37.30543200537543,-4.74686685164189,4.74686685164189,14.579471881602743
2025-11-16,41.129201460282815,Lasso regression,Test,38.824925742291924,2.3042757179908904,2.3042757179908904,5.602529677645353
2025-11-17,41.61853320428363,Lasso regression,Test,34.83263102820372,6.785902176079908,6.785902176079908,16.305000810027256
2025-11-18,28.44695631696692,Lasso regression,Test,39.321447137472596,-10.874490820505677,10.874490820505677,38.227256017613705
2025-11-19,26.293769766419427,Lasso regression,Test,28.387443224577158,-2.093673458157731,2.093673458157731,7.9626218558877975
2025-11-20,30.735292198044625,Lasso regression,Test,29.31578444392559,1.419507754119035,1.419507754119035,4.618494416686704
2025-11-21,29.66820146468469,Lasso regression,Test,34.58383347078443,-4.915632006099738,4.915632006099738,16.56868891075525
2025-11-22,36.3861551851108,Lasso regression,Test,38.09258101841084,-1.7064258333000382,1.7064258333000382,4.689766820975652
2025-11-23,41.707729922888845,Lasso regression,Test,41.87962523225359,-0.17189530936474284,0.17189530936474284,0.41214256849401953
2025-11-24,35.6144572145289,Lasso regression,Test,34.944099594966715,0.6703576195621821,0.6703576195621821,1.882262631504349
2025-11-25,40.60862054685929,Lasso regression,Test,34.701938346320695,5.906682200538597,5.906682200538597,14.545389922129294
2025-11-26,28.533376282273657,Lasso regression,Test,38.49444568392371,-9.96106940165005,9.96106940165005,34.91023741147085
2025-11-27,28.994074890163787,Lasso regression,Test,29.516727072301187,-0.5226521821373993,0.5226521821373993,1.8026172040919592
2025-11-28,34.30957327792872,Lasso regression,Test,33.21081699117275,1.0987562867559717,1.0987562867559717,3.2024772731953486
2025-11-29,34.56390472995639,Lasso regression,Test,41.89380676355086,-7.329902033594472,7.329902033594472,21.206811240981335
2025-11-30,32.44768217039284,Lasso regression,Test,39.679425147870305,-7.231742977477467,7.231742977477467,22.287394641938807
2025-12-01,22.34010264334198,Lasso regression,Test,28.293020644687452,-5.9529180013454734,5.9529180013454734,26.646779991942523
2025-12-02,19.728076314902665,Lasso regression,Test,25.594310028126817,-5.866233713224151,5.866233713224151,29.735457322784054
2025-12-03,20.856663976659014,Lasso regression,Test,23.797680945821018,-2.9410169691620034,2.9410169691620034,14.101090051857463
2025-12-04,26.48547998316521,Lasso regression,Test,25.505917841476904,0.9795621416883051,0.9795621416883051,3.698487406348451
2025-12-05,23.75004798894335,Lasso regression,Test,30.801067591538686,-7.0510196025953356,7.0510196025953356,29.68844360178928
2025-12-06,41.98111605474986,Lasso regression,Test,32.41869196474675,9.562424090003113,9.562424090003113,22.77791776076709
2025-12-07,41.73354735152487,Lasso regression,Test,44.51697175943408,-2.7834244079092088,2.7834244079092088,6.6695131004901445
2025-12-08,34.749814289251646,Lasso regression,Test,31.89274276912734,2.857071520124304,2.857071520124304,8.221832486189763
2025-12-09,21.555622120472993,Lasso regression,Test,32.73126493065686,-11.17564281018387,11.17564281018387,51.84560551174963
2025-12-10,20.117740140269017,Lasso regression,Test,23.019113139148626,-2.9013729988796086,2.9013729988796086,14.421962798256978
2025-12-11,20.097382351770527,Lasso regression,Test,24.484553341329143,-4.387170989558616,4.387170989558616,21.829564232638074
2025-12-12,19.303315085561273,Lasso regression,Test,26.18522950217954,-6.881914416618265,6.881914416618265,35.65146393826355
2025-12-13,25.25807726000104,Lasso regression,Test,29.998856014891757,-4.740778754890716,4.740778754890716,18.769357247941684
2025-12-14,26.020654376990652,Lasso regression,Test,32.435576058924156,-6.414921681933503,6.414921681933503,24.653191226451405
2025-12-15,22.407061844073,Lasso regression,Test,22.10780194053027,0.2992599035427297,0.2992599035427297,1.3355606621931486
2025-12-16,22.704231698311578,Lasso regression,Test,24.631772476314264,-1.9275407780026867,1.9275407780026867,8.489786413455384
2025-12-17,22.759228960016387,Lasso regression,Test,24.651423414920377,-1.89219445490399,1.89219445490399,8.313965548781171
2025-12-18,19.36098509397279,Lasso regression,Test,25.385806307461394,-6.024821213488604,6.024821213488604,31.11836089044959
2025-12-19,19.15003605000749,Lasso regression,Test,24.350091002854086,-5.200054952846596,5.200054952846596,27.154282839298162
2025-12-20,24.909510261115503,Lasso regression,Test,29.88941767765151,-4.979907416536008,4.979907416536008,19.991992473291592
2025-12-21,28.500687757909215,Lasso regression,Test,32.34843868924871,-3.847750931339494,3.847750931339494,13.500554667392915
2025-12-22,26.762307933521495,Lasso regression,Test,24.290319426242963,2.4719885072785317,2.4719885072785317,9.236828577785733
2025-12-23,23.681173394106725,Lasso regression,Test,27.47820291927014,-3.7970295251634134,3.7970295251634134,16.0339585457718
2025-12-24,34.89552289640844,Lasso regression,Test,24.587089027478434,10.308433868930003,10.308433868930003,29.540849407907803
2025-12-25,29.191881766909553,Lasso regression,Test,34.086383381347886,-4.894501614438333,4.894501614438333,16.766653323412996
2025-12-26,36.26645069852195,Lasso regression,Test,29.965427039380216,6.301023659141734,6.301023659141734,17.37424958268258
2025-12-27,46.655731057743715,Lasso regression,Test,41.252685361954235,5.40304569578948,5.40304569578948,11.580668812374563
2025-12-28,39.893394022878354,Lasso regression,Test,46.420494523645786,-6.527100500767432,6.527100500767432,16.361356712402618
2025-12-29,29.118253526658595,Lasso regression,Test,30.44064696354042,-1.3223934368818249,1.3223934368818249,4.5414586272186135
2025-12-30,31.294816312347987,Lasso regression,Test,28.97462885261906,2.3201874597289276,2.3201874597289276,7.413967337502639
2025-12-31,33.80103759601132,Lasso regression,Test,31.65576783892477,2.145269757086549,2.145269757086549,6.346757110615151
2025-01-01,28.859294836808203,Elastic Net,Test,28.422516861849196,0.43677797495900705,0.43677797495900705,1.51347417679078
2025-01-02,33.983246678220674,Elastic Net,Test,31.201014416899838,2.7822322613208357,2.7822322613208357,8.18707019863386
2025-01-03,46.99711652426189,Elastic Net,Test,36.40018843567431,10.596928088587582,10.596928088587582,22.54803884216386
2025-01-04,36.48707262338055,Elastic Net,Test,50.10716587994568,-13.620093256565134,13.620093256565134,37.32854481682237
2025-01-05,39.86408639106409,Elastic Net,Test,38.72120715733432,1.1428792337297722,1.1428792337297722,2.8669394866301494
2025-01-06,46.99033078880406,Elastic Net,Test,33.402695838926064,13.587634949877994,13.587634949877994,28.91581038436825
2025-01-07,40.55820242080866,Elastic Net,Test,44.20038941999182,-3.64218699918316,3.64218699918316,8.980148975523903
2025-01-08,38.662414494361265,Elastic Net,Test,38.217050450511266,0.44536404384999884,0.44536404384999884,1.1519302394188369
2025-01-09,38.2069654078816,Elastic Net,Test,38.72060145598368,-0.5136360481020859,0.5136360481020859,1.344351854743558
2025-01-10,46.28516506987247,Elastic Net,Test,40.25697854876366,6.0281865211088075,6.0281865211088075,13.024014307842712
2025-01-11,39.15182619768857,Elastic Net,Test,50.76496134310827,-11.613135145419697,11.613135145419697,29.66179683875208
2025-01-12,55.702100621907306,Elastic Net,Test,42.49357719284255,13.208523429064755,13.208523429064755,23.712792303329977
2025-01-13,40.13026259504064,Elastic Net,Test,46.07465352529317,-5.944390930252531,5.944390930252531,14.812738681124772
2025-01-14,37.79069767441859,Elastic Net,Test,37.46400249702496,0.3266951773936313,0.3266951773936313,0.8644857001800709
2025-01-15,26.752365648991248,Elastic Net,Test,37.20429317789164,-10.451927528900395,10.451927528900395,39.06917117550128
2025-01-16,28.004024042379797,Elastic Net,Test,29.726666352641747,-1.72264231026195,1.72264231026195,6.151409910429282
2025-01-17,35.1764361302482,Elastic Net,Test,33.90147326626292,1.2749628639852801,1.2749628639852801,3.62447991963842
2025-01-18,40.97913845415431,Elastic Net,Test,43.03670168002306,-2.0575632258687477,2.0575632258687477,5.021001669351006
2025-01-19,32.927906229929356,Elastic Net,Test,44.88009979123984,-11.952193561310487,11.952193561310487,36.29806729237679
2025-01-20,21.786288663649614,Elastic Net,Test,28.63619673505445,-6.849908071404837,6.849908071404837,31.44137203521909
2025-01-21,23.7448504333582,Elastic Net,Test,26.119584723866886,-2.3747342905086875,2.3747342905086875,10.001049689378195
2025-01-22,23.895587383895077,Elastic Net,Test,27.969226995838152,-4.073639611943076,4.073639611943076,17.047664685943605
2025-01-23,29.922319323068393,Elastic Net,Test,28.25273764977341,1.6695816732949815,1.6695816732949815,5.579720125531278
2025-01-24,32.14623706011678,Elastic Net,Test,34.554143697000534,-2.4079066368837516,2.4079066368837516,7.4904774464915365
2025-01-25,35.47392254840723,Elastic Net,Test,39.42451848490162,-3.9505959364943877,3.9505959364943877,11.136619952596046
2025-01-26,48.748572934047594,Elastic Net,Test,40.1717463703329,8.576826563714697,8.576826563714697,17.59400541902707
2025-01-27,40.314434303013954,Elastic Net,Test,39.1179801400654,1.1964541629485552,1.1964541629485552,2.967805907818746
2025-01-28,45.09451078954806,Elastic Net,Test,36.584706309151116,8.509804480396944,8.509804480396944,18.87104290832962
2025-01-29,35.581240140759625,Elastic Net,Test,40.75575579982691,-5.174515659067282,5.174515659067282,14.542819864054382
2025-01-30,34.54309211983404,Elastic Net,Test,34.443655843259556,0.09943627657448673,0.09943627657448673,0.28786153894252026
2025-01-31,31.57414514750822,Elastic Net,Test,37.24156362913285,-5.66741848162463,5.66741848162463,17.949554786511435
2025-02-01,37.88281542493448,Elastic Net,Test,40.05012211159709,-2.167306686662613,2.167306686662613,5.721081346124267
2025-02-02,45.81435927990806,Elastic Net,Test,43.35352323907373,2.46083604083433,2.46083604083433,5.371320432093291
2025-02-03,31.590679975578233,Elastic Net,Test,38.033883856190045,-6.4432038806118115,6.4432038806118115,20.395901213879696
2025-02-04,36.36481446817088,Elastic Net,Test,31.589367145916782,4.775447322254095,4.775447322254095,13.132054685536518
2025-02-05,35.228183672034326,Elastic Net,Test,36.39614531009314,-1.167961638058813,1.167961638058813,3.31541827115541
2025-02-06,30.533011317363595,Elastic Net,Test,35.62415443771767,-5.091143120354076,5.091143120354076,16.67422537343649
2025-02-07,30.585562543255204,Elastic Net,Test,33.879371474819685,-3.293808931564481,3.293808931564481,10.769162499157103
2025-02-08,37.71872504174835,Elastic Net,Test,39.231347965062994,-1.5126229233146447,1.5126229233146447,4.010270552995689
2025-02-09,39.04062335132503,Elastic Net,Test,43.20386154522284,-4.163238193897811,4.163238193897811,10.663861989172137
2025-02-10,27.01002378013907,Elastic Net,Test,33.103269361788975,-6.0932455816499065,6.0932455816499065,22.559201099742733
2025-02-11,22.984204964154124,Elastic Net,Test,29.531052880663477,-6.546847916509353,6.546847916509353,28.48411736111706
2025-02-12,23.460060389788648,Elastic Net,Test,26.56696491215224,-3.1069045223635925,3.1069045223635925,13.243378195718202
2025-02-13,23.699950929032788,Elastic Net,Test,27.724296953152205,-4.024346024119417,4.024346024119417,16.980398128966307
2025-02-14,29.992376619968255,Elastic Net,Test,28.954719605271805,1.0376570146964497,1.0376570146964497,3.459735878368508
2025-02-15,42.355131884652174,Elastic Net,Test,38.27471708536805,4.080414799284121,4.080414799284121,9.63381441095855
2025-02-16,45.32495401594115,Elastic Net,Test,44.97931695910163,0.3456370568395215,0.3456370568395215,0.7625756370717071
2025-02-17,26.715772079931668,Elastic Net,Test,35.300874710355394,-8.585102630423727,8.585102630423727,32.1349598459581
2025-02-18,24.65532112980736,Elastic Net,Test,26.61742389723452,-1.9621027674271616,1.9621027674271616,7.958131054537565
2025-02-19,23.702252693437824,Elastic Net,Test,27.02448194073461,-3.322229247296786,3.322229247296786,14.01651265078519
2025-02-20,25.606667779818572,Elastic Net,Test,27.22635098585334,-1.6196832060347681,1.6196832060347681,6.32524005060624
2025-02-21,29.164125373756026,Elastic Net,Test,30.462778566090616,-1.2986531923345908,1.2986531923345908,4.452913213379655
2025-02-22,32.6406264922166,Elastic Net,Test,37.63064299252097,-4.990016500304371,4.990016500304371,15.287747315433046
2025-02-23,35.25046772193144,Elastic Net,Test,37.88593733926569,-2.6354696173342447,2.6354696173342447,7.4764103504208546
2025-02-24,25.39481624302725,Elastic Net,Test,29.364519692165942,-3.9697034491386916,3.9697034491386916,15.631943980806193
2025-02-25,27.896404647618027,Elastic Net,Test,27.040668980887133,0.8557356667308937,0.8557356667308937,3.067548229029442
2025-02-26,33.25498156952829,Elastic Net,Test,29.546535533090786,3.708446036437504,3.708446036437504,11.151550418646368
2025-02-27,34.70721767907448,Elastic Net,Test,34.0867349257696,0.6204827533048842,0.6204827533048842,1.7877628769965703
2025-02-28,31.68834118916464,Elastic Net,Test,36.281655713624204,-4.593314524459565,4.593314524459565,14.495282340718363
2025-03-01,37.46844504728533,Elastic Net,Test,39.517164433071954,-2.048719385786626,2.048719385786626,5.467852704325289
2025-03-02,54.61829559628759,Elastic Net,Test,42.574008520827526,12.044287075460062,12.044287075460062,22.05174464704225
2025-03-03,46.4483129670848,Elastic Net,Test,43.993973992480434,2.4543389746043687,2.4543389746043687,5.284021782112118
2025-03-04,36.47234023914853,Elastic Net,Test,41.409998218281054,-4.937657979132524,4.937657979132524,13.538089266431445
2025-03-05,35.73036664522544,Elastic Net,Test,34.760207850101956,0.9701587951234814,0.9701587951234814,2.715222053992332
2025-03-06,38.3442657321712,Elastic Net,Test,36.626970477048,1.7172952551232044,1.7172952551232044,4.4786233934384025
2025-03-07,35.974397942483044,Elastic Net,Test,40.49118597532109,-4.516788032838043,4.516788032838043,12.555562542171298
2025-03-08,38.77252615787773,Elastic Net,Test,43.2002782931678,-4.427752135290071,4.427752135290071,11.419818552086909
2025-03-09,44.06351497654278,Elastic Net,Test,44.02441915268085,0.03909582386192767,0.03909582386192767,0.08872606709369496
2025-03-10,40.51354997653684,Elastic Net,Test,37.64403040344276,2.869519573094074,2.869519573094074,7.082863819033231
2025-03-11,34.19838358362949,Elastic Net,Test,39.61946539625334,-5.4210818126238465,5.4210818126238465,15.851865627996748
2025-03-12,31.373993650453443,Elastic Net,Test,34.73475912824451,-3.3607654777910696,3.3607654777910696,10.711946700934252
2025-03-13,44.63160874796517,Elastic Net,Test,34.12351783122358,10.508090916741587,10.508090916741587,23.544055909077375
2025-03-14,45.56405243790249,Elastic Net,Test,45.844235038341154,-0.28018260043866405,0.28018260043866405,0.6149202835294649
2025-03-15,51.12766589878874,Elastic Net,Test,49.57925339111605,1.548412507672694,1.548412507672694,3.028521800189156
2025-03-16,61.9719398600858,Elastic Net,Test,52.642986165177604,9.328953694908193,9.328953694908193,15.053512470273152
2025-03-17,44.42021649404252,Elastic Net,Test,50.10895154096844,-5.68873504692592,5.68873504692592,12.806635122295889
2025-03-18,48.10259811413248,Elastic Net,Test,40.86112245378696,7.241475660345522,7.241475660345522,15.05422980098446
2025-03-19,40.029247731150264,Elastic Net,Test,45.65237419915525,-5.623126468004983,5.623126468004983,14.047544699744972
2025-03-20,37.91148096325208,Elastic Net,Test,40.4975903244669,-2.5861093612148167,2.5861093612148167,6.821441145286713
2025-03-21,37.15336942262166,Elastic Net,Test,41.4633129064096,-4.30994348378794,4.30994348378794,11.600410812710125
2025-03-22,48.16335508468364,Elastic Net,Test,45.643439290604604,2.519915794079033,2.519915794079033,5.232018802777276
2025-03-23,52.32392067248836,Elastic Net,Test,52.25695747211099,0.0669632003773728,0.0669632003773728,0.12797817808133344
2025-03-24,37.92257022122795,Elastic Net,Test,44.03204189777927,-6.109471676551323,6.109471676551323,16.11038397690518
2025-03-25,33.90340970205443,Elastic Net,Test,37.8487009270519,-3.9452912249974688,3.9452912249974688,11.636856763579145
2025-03-26,38.63975738542772,Elastic Net,Test,35.70192499425201,2.9378323911757107,2.9378323911757107,7.603133637385778
2025-03-27,40.218736464327705,Elastic Net,Test,40.87818951272027,-0.6594530483925638,0.6594530483925638,1.6396662510207658
2025-03-28,43.2467686469821,Elastic Net,Test,43.15033502750833,0.09643361947376405,0.09643361947376405,0.2229845662249115
2025-03-29,44.67009087317266,Elastic Net,Test,50.09994708252114,-5.429856209348479,5.429856209348479,12.155462644490536
2025-03-30,62.67691152767657,Elastic Net,Test,49.26215292489386,13.414758602782712,13.414758602782712,21.403030678783665
2025-03-31,50.663778532631014,Elastic Net,Test,51.96497877323733,-1.3012002406063132,1.3012002406063132,2.5683047697838988
2025-04-01,49.616950897942,Elastic Net,Test,46.97985121304821,2.6370996848937907,2.6370996848937907,5.314916852343646
2025-04-02,46.57247514390372,Elastic Net,Test,47.4507784567774,-0.8783033128736761,0.8783033128736761,1.8858849785411178
2025-04-03,48.03391457366821,Elastic Net,Test,46.20846012090781,1.825454452760404,1.825454452760404,3.800344962434319
2025-04-04,45.887065259867136,Elastic Net,Test,49.65385085162131,-3.7667855917541715,3.7667855917541715,8.20881782354603
2025-04-05,48.60874394377525,Elastic Net,Test,52.97624845766378,-4.367504513888527,4.367504513888527,8.985018248857305
2025-04-06,57.335061408381165,Elastic Net,Test,53.83736088903018,3.4977005193509854,3.4977005193509854,6.100456567819593
2025-04-07,53.6369784376327,Elastic Net,Test,49.81602910632013,3.820949331312569,3.820949331312569,7.123722183111866
2025-04-08,49.02649414664202,Elastic Net,Test,51.11512121825701,-2.0886270716149866,2.0886270716149866,4.260200750573235
2025-04-09,42.71692745376957,Elastic Net,Test,47.68284837916474,-4.965920925395167,4.965920925395167,11.625182852323682
2025-04-10,43.89873989577115,Elastic Net,Test,44.28457430012468,-0.3858344043535311,0.3858344043535311,0.8789190880412932
2025-04-11,51.77006543526879,Elastic Net,Test,47.641701625158014,4.128363810110777,4.128363810110777,7.974422623190843
2025-04-12,52.02369392114974,Elastic Net,Test,58.182369199841766,-6.158675278692023,6.158675278692023,11.838212196209065
2025-04-13,50.39315706234826,Elastic Net,Test,56.17085254443048,-5.777695482082223,5.777695482082223,11.465238176948997
2025-04-14,42.40993036633363,Elastic Net,Test,44.929467084823074,-2.519536718489441,2.519536718489441,5.940912179590679
2025-04-15,52.418490739323445,Elastic Net,Test,44.39751206932692,8.020978669996524,8.020978669996524,15.30181154944876
2025-04-16,50.42439628672368,Elastic Net,Test,51.81168725221044,-1.3872909654867627,1.3872909654867627,2.7512296976216346
2025-04-17,59.54871349203886,Elastic Net,Test,49.942140847226874,9.606572644811983,9.606572644811983,16.13229250720303
2025-04-18,64.71774193548387,Elastic Net,Test,58.667711703187614,6.050030232296258,6.050030232296258,9.348333318439078
2025-04-19,65.46773695585058,Elastic Net,Test,65.8772861164266,-0.4095491605760202,0.4095491605760202,0.6255740302314214
2025-04-20,65.65799191901638,Elastic Net,Test,64.49836142017615,1.1596304988402295,1.1596304988402295,1.7661680854792763
2025-04-21,64.23384324510141,Elastic Net,Test,55.3182994034376,8.915543841663812,8.915543841663812,13.879823145011219
2025-04-22,57.00532221431237,Elastic Net,Test,60.32268727632423,-3.3173650620118593,3.3173650620118593,5.819395335649846
2025-04-23,52.52184577648321,Elastic Net,Test,54.38835575517189,-1.8665099786886756,1.8665099786886756,3.553778339458912
2025-04-24,61.28286973704212,Elastic Net,Test,53.06000506688485,8.222864670157271,8.222864670157271,13.417884484588688
2025-04-25,64.33000150308133,Elastic Net,Test,62.14833585303745,2.1816656500438825,2.1816656500438825,3.391365768799777
2025-04-26,63.33380483763412,Elastic Net,Test,67.72672304437424,-4.39291820674012,4.39291820674012,6.936135004050422
2025-04-27,63.66512258501865,Elastic Net,Test,64.85727315121697,-1.1921505661983218,1.1921505661983218,1.8725332140942936
2025-04-28,57.44899587003919,Elastic Net,Test,55.391720080150876,2.0572757898883154,2.0572757898883154,3.5810474295186525
2025-04-29,59.97736639416255,Elastic Net,Test,56.491577100633556,3.4857892935289954,3.4857892935289954,5.811841204598571
2025-04-30,62.101052702046815,Elastic Net,Test,58.387572280008264,3.7134804220385504,3.7134804220385504,5.979738282143736
2025-05-01,67.44866859159448,Elastic Net,Test,61.75048764636076,5.698180945233723,5.698180945233723,8.448174091821638
2025-05-02,66.12098414769893,Elastic Net,Test,67.19213941817802,-1.0711552704790819,1.0711552704790819,1.6199929330851603
2025-05-03,68.98988217450012,Elastic Net,Test,70.12952027852326,-1.1396381040231347,1.1396381040231347,1.6518916515041753
2025-05-04,73.22511207220018,Elastic Net,Test,70.80631723172141,2.4187948404787676,2.4187948404787676,3.303231326015355
2025-05-05,62.61121322034452,Elastic Net,Test,63.97146335748004,-1.3602501371355231,1.3602501371355231,2.17253438668959
2025-05-06,57.51624594849197,Elastic Net,Test,61.048472894828926,-3.532226946336955,3.532226946336955,6.141268241846315
2025-05-07,58.57731477882298,Elastic Net,Test,57.870762833672536,0.7065519451504443,0.7065519451504443,1.2061869818004678
