date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-09-10,39.448490739384575,Calendar ARIMA errors,42.00157914582497,31.064568137994623,52.93859015365531,25.27486424008787,58.728294051562074,-2.553088406440395,2.553088406440395,6.471954588344854
2025-09-11,49.72216955678388,Calendar ARIMA errors,42.452186273286365,31.51514283052509,53.38922971604764,25.725421762603062,59.17895078396967,7.269983283497517,7.269983283497517,14.621210917184587
2025-09-12,46.264667440118686,Calendar ARIMA errors,44.454564832248856,33.517489878661216,55.391639785836496,27.727752129915327,61.18137753458238,1.8101026078698297,1.8101026078698297,3.912494583934236
2025-09-13,45.508180553354144,Calendar ARIMA errors,50.75328478065604,39.81617921401537,61.690390347296706,34.02642525969811,67.48014430161396,-5.245104227301894,5.245104227301894,11.525629378112566
2025-09-14,55.22781915205536,Calendar ARIMA errors,53.24295157978581,42.30581627228462,64.18008688728699,36.516046574106824,69.9698565854648,1.9848675722695504,1.9848675722695504,3.5939633372173114
2025-09-15,41.211300191786655,Calendar ARIMA errors,44.24820855712044,33.31104435609946,55.185372758141426,27.521259362616192,60.97515775162469,-3.0369083653337867,3.0369083653337867,7.369115633820837
2025-09-16,40.36953136061164,Calendar ARIMA errors,42.73055200667966,31.79335973533604,53.66774427802328,26.003559882321568,59.45754413103775,-2.3610206460680203,2.3610206460680203,5.8485213141999886
2025-09-17,44.26576325457068,Calendar ARIMA errors,42.0669064827384,31.12968694081381,53.004126024662995,25.339872651625793,58.79394031385101,2.1988567718322756,2.1988567718322756,4.967398301000111
2025-09-18,48.96201665335918,Calendar ARIMA errors,42.51741253064799,31.58016649509701,53.454658566198965,25.790338181030368,59.24448688026561,6.4446041227111905,6.4446041227111905,13.162456457497733
2025-09-19,43.753398002689806,Calendar ARIMA errors,44.51969146024831,33.58241968588786,55.456963234608764,27.792577746518518,61.2468051739781,-0.7662934575585041,0.7662934575585041,1.751391874778263
2025-09-20,47.13062172752176,Calendar ARIMA errors,50.81831320867709,39.88101642881725,61.75560998853693,34.09116125233613,67.54546516501804,-3.6876914811553263,3.6876914811553263,7.824406608669691
2025-09-21,50.11718365337271,Calendar ARIMA errors,53.30788321670484,42.37056214376176,64.24520428964792,36.58069410729918,70.0350723261105,-3.1906995633321245,3.1906995633321245,6.36647818321172
2025-09-22,39.13447418107711,Calendar ARIMA errors,44.313044791600646,33.375700117691956,55.250389465509336,27.58581958763287,61.04026999556842,-5.178570610523536,5.178570610523536,13.232758888140514
