alpha,lambda,validation_RMSE,validation_MAE,validation_MAPE,model
0.75,0.08531029101808489,5.616746361886624,4.293650688220992,9.67700395925975,Elastic Net
0.75,0.07773155988905268,5.612373099839971,4.2929611094428886,9.68114306163059,Elastic Net
0.75,0.07082610234566546,5.608433947065416,4.2924450490229145,9.684152529844736,Elastic Net
0.75,0.06453410661819425,5.605431547090817,4.292369293040328,9.687663764817229,Elastic Net
0.75,0.058801074449684715,5.60225394797706,4.291556219279637,9.688687706752484,Elastic Net
0.75,0.053577349058126805,5.601205544028366,4.291283097912788,9.69111981763146,Elastic Net
0.75,0.04881768503316443,5.6005208274616844,4.291740553570787,9.694888902160097,Elastic Net
0.75,0.044480856441995974,5.600099227066294,4.292592684941541,9.698986069112587,Elastic Net
0.75,0.040529299750066465,5.600072408292814,4.293489578662959,9.703054427194814,Elastic Net
0.75,0.03692878846370137,5.6001299951535515,4.2944191271511665,9.706914175933536,Elastic Net
0.75,0.03364813667659203,5.600575594094444,4.295499832516969,9.71045661977744,Elastic Net
0.75,0.03065892895239427,5.602942384473575,4.300791985821351,9.725989033130109,Elastic Net
0.75,0.02793527420381253,5.605877710313608,4.306297703819056,9.740635172937532,Elastic Net
0.75,0.025453581436387755,5.608565089585562,4.311307742457704,9.753296831041425,Elastic Net
0.75,0.023192355414589118,5.610751356640023,4.31604737833766,9.765550165931165,Elastic Net
0.75,0.021132010480367013,5.612812799011715,4.320407335302156,9.77675545726078,Elastic Net
0.75,0.01925470091155261,5.614798118021779,4.324322951951288,9.786796245902032,Elastic Net
0.75,0.0175441663507497,5.6171610360013,4.328559376197657,9.797648596252568,Elastic Net
0.75,0.01598559096589772,5.619432147856804,4.332495275200496,9.807666107215788,Elastic Net
0.75,0.014565475122622235,5.621358117134371,4.337271556276369,9.820242729795119,Elastic Net
0.75,0.013271518456860068,5.622688081443317,4.340686437550695,9.829023114699059,Elastic Net
0.75,0.012092513334990205,5.624687617099799,4.344701283559212,9.839211589173708,Elastic Net
0.75,0.011018247778672982,5.625593009748265,4.3475650020418755,9.847036473422442,Elastic Net
0.75,0.01003941701357904,5.6270961241098965,4.35073944156537,9.855247274431893,Elastic Net
0.75,0.009147542875885413,5.628492152725653,4.353438660368724,9.862134127248753,Elastic Net
0.75,0.008334900378476362,5.629815515760302,4.355563017255846,9.867432531205795,Elastic Net
0.75,0.007594450800800556,5.631124410398387,4.357478559165468,9.872143967391983,Elastic Net
0.75,0.0069197807228409194,5.632245365919928,4.359104705772224,9.876129837594847,Elastic Net
0.75,0.006305046475138565,5.633612420123897,4.3609062500492985,9.880504330621152,Elastic Net
0.75,0.005744923523723505,5.635281057218369,4.362893357600022,9.885305202824645,Elastic Net
0.75,0.005234560351548617,5.636428403540902,4.3643148811463925,9.88877461152841,Elastic Net
0.75,0.0047695364369699025,5.637504020880822,4.365643895052256,9.892020640989587,Elastic Net
0.75,0.004345823965302747,5.6383667913069635,4.366752983572959,9.894743038052972,Elastic Net
0.75,0.003959752941817995,5.639199969084541,4.367821156747499,9.897369793286902,Elastic Net
0.75,0.0036079794040033007,5.64015556395323,4.368683084602595,9.89921282360742,Elastic Net
0.75,0.003287456457759568,5.6406183079312795,4.369286880902773,9.900694259829441,Elastic Net
0.75,0.0029954078866618714,5.641994568609463,4.371013935301382,9.905154462574721,Elastic Net
0.75,0.002729304105700904,5.6430805014997265,4.372327556430639,9.908472098640067,Elastic Net
0.75,0.002486840251227756,5.643675008809377,4.373146379461262,9.910541564461795,Elastic Net
0.75,0.002265916217327618,5.6440139734915435,4.373833097330375,9.912323782935017,Elastic Net
1,8.073703343815176,15.258711023231754,12.486372367142824,25.023249992882654,Lasso regression
1,7.3564577908094755,14.351977406864084,11.730686358766839,23.545291579991954,Lasso regression
1,6.702930355921225,13.544394683673385,11.065418744039356,22.259818545957504,Lasso regression
1,6.107460497151361,12.826925058193714,10.471600328929545,21.120309404263836,Lasso regression
1,5.56489053945091,12.191148038687135,9.938955510569585,20.105177754439993,Lasso regression
1,5.070521001407103,11.629213097872196,9.461419860891315,19.19996566385358,Lasso regression
1,4.620069890583567,11.080647394596394,9.001669618128549,18.339850862839874,Lasso regression
1,4.20963561495031,10.532512247590843,8.545918258284255,17.497236402820235,Lasso regression
1,3.835663189160046,10.050827055985165,8.140192859856505,16.751975471141876,Lasso regression
1,3.4949134429657946,9.62878156513699,7.790440334185413,16.117023827516288,Lasso regression
1,3.1844349650777874,9.260413914699438,7.491096730379316,15.581521216584418,Lasso regression
1,2.9015385394508084,8.939742060801208,7.2279593524833885,15.113963163410144,Lasso regression
1,2.6437738525813095,8.566049907864494,6.909682669337166,14.501789291185363,Lasso regression
1,2.4089082700640514,8.227472738749741,6.620825082492868,13.951140735081383,Lasso regression
1,2.1949074985809562,7.930826767764736,6.36767832674428,13.472202564559625,Lasso regression
1,1.9999179658255783,7.669490706866346,6.14331812521219,13.049787349917287,Lasso regression
1,1.822250765746517,7.430435051883061,5.935923594900699,12.661074513080784,Lasso regression
1,1.6603670300511573,7.222087698286571,5.75078730660531,12.316201754841115,Lasso regression
1,1.5128645992647016,7.0410149456205104,5.585887107976536,12.012141854393699,Lasso regression
1,1.378465877895581,6.884011194744941,5.439886051039348,11.744574944845906,Lasso regression
1,1.2560067685144949,6.747796600847155,5.310004459880339,11.507281592147493,Lasso regression
1,1.1444265888993765,6.62983136355888,5.1980060300393,11.303572198068801,Lasso regression
1,1.042758884913404,6.5241508699903275,5.097366296109583,11.120099343771125,Lasso regression
1,0.9501230595416112,6.421635982902845,5.0003266779784035,10.939120456395775,Lasso regression
1,0.8657167455808156,6.333259508906928,4.915367023861619,10.782287036413353,Lasso regression
1,0.7888088559187477,6.2569436057598224,4.838234146221146,10.64006792331845,Lasso regression
1,0.7187332512072321,6.189906981408913,4.768430148213356,10.512022589713549,Lasso regression
1,0.6548829700818277,6.133272605181368,4.711219641461855,10.398931938448104,Lasso regression
1,0.5967049719528557,6.083815369025778,4.663949964356188,10.303606749300402,Lasso regression
1,0.5436953468323797,6.041426449336279,4.624336430519139,10.224312160474426,Lasso regression
1,0.49539495070695794,6.004568326638131,4.591081215144082,10.157851917201405,Lasso regression
1,0.4513854286518488,5.972774323951118,4.56245614694207,10.100581825907636,Lasso regression
1,0.41128559124079,5.945079734288904,4.537174173235285,10.050134548174649,Lasso regression
1,0.37474811286554677,5.921025772627011,4.515734850117407,10.006992729752486,Lasso regression
1,0.34145652336765003,5.900227106386208,4.497317624626267,9.969605827514306,Lasso regression
1,0.311122466925281,5.8811301840501615,4.48003121566148,9.934874742866894,Lasso regression
1,0.28348320445308917,5.8639323059153865,4.46471088459465,9.903947788139702,Lasso regression
1,0.25829933788192744,5.848956274225055,4.451869165021098,9.877946768201102,Lasso regression
1,0.235352736607303,5.835759592722738,4.440254373615272,9.854420068430116,Lasso regression
1,0.214444648146433,5.824023211486882,4.429520293843283,9.832711731572438,Lasso regression
1,0.19539397663932023,5.7979104016658365,4.410035705940032,9.796826753171077,Lasso regression
1,0.17803571428304854,5.766402476328398,4.386589017277252,9.761053310499902,Lasso regression
1,0.16221951211313226,5.738707958033324,4.366175741018346,9.732937236835697,Lasso regression
1,0.1478083777527116,5.7137286873570545,4.346853373585882,9.706918286753352,Lasso regression
1,0.13467748885012007,5.693260265471878,4.332313578574941,9.689695323284456,Lasso regression
1,0.12271311192738847,5.676467699248951,4.320566128432287,9.676678427687879,Lasso regression
1,0.11181161727526781,5.662597317530534,4.311635944483041,9.66822310629944,Lasso regression
1,0.10187858136226326,5.651231715186381,4.304610884520236,9.662266638039165,Lasso regression
1,0.0928279689831759,5.640958927923712,4.298468826886174,9.65720444236645,Lasso regression
1,0.08458138806331371,5.632238066252637,4.294350411600073,9.656545114428587,Lasso regression
1,0.07706741066384266,5.625482875480808,4.2930361222645255,9.661147143050703,Lasso regression
1,0.07022095430715113,5.619611543045389,4.29200762482289,9.66540511748398,Lasso regression
1,0.06398271826356366,5.614245752838217,4.2907517881729245,9.668545345590356,Lasso regression
1,0.05829866991678952,5.610176332544519,4.290544995993594,9.673302285509807,Lasso regression
1,0.053119576759249096,5.606929517803966,4.290862713207207,9.678491479375364,Lasso regression
1,0.04840057996364569,5.604200593080889,4.291012323577123,9.682754671513678,Lasso regression
1,0.044100805837263536,5.601247866906266,4.290488365838087,9.684691277654407,Lasso regression
1,0.0401830117935951,5.600453642561803,4.290298712096251,9.68740243865259,Lasso regression
1,0.03661326377487332,5.599892223566541,4.291044105361597,9.691762968050522,Lasso regression
1,0.03336064233149697,5.599697409541201,4.291963550370985,9.696199084446167,Lasso regression
1,0.030396974812549844,5.599657596379811,4.292942623525827,9.700477857025916,Lasso regression
1,0.027696591347776023,5.599899771483597,4.294027550466638,9.704806293052318,Lasso regression
1,0.02523610250744401,5.600455892069892,4.295277510162496,9.70889226675211,Lasso regression
1,0.022994196714295694,5.603581440627213,4.300805120745858,9.724120128228229,Lasso regression
1,0.020951455652859392,5.606421511305142,4.306678477924109,9.740359485465534,Lasso regression
1,0.01909018607729081,5.608966103253763,4.3118874610184355,9.753885157488057,Lasso regression
1,0.017394266560941837,5.611432910023748,4.316497928220314,9.7655938823734,Lasso regression
1,0.01584900786027526,5.613726133131286,4.321043386669909,9.777366049459529,Lasso regression
1,0.014441025683664456,5.61598954069159,4.325327078800641,9.788454919501657,Lasso regression
1,0.013158124763062273,5.6179389854717945,4.329257067047053,9.798626351076527,Lasso regression
1,0.01198919322442329,5.619997362629956,4.333375101685537,9.809185964808831,Lasso regression
1,0.010924106341966673,5.622018167444832,4.338113214867509,9.821596420078377,Lasso regression
1,0.00995363884264505,5.622869088158576,4.341061320748662,9.829529419515703,Lasso regression
1,0.009069385001242651,5.624490971254621,4.344967740531015,9.839845052967545,Lasso regression
1,0.008263685834004735,5.62602063472375,4.34825939717817,9.848380652128107,Lasso regression
1,0.007529562760184279,5.62744775162599,4.351126480163461,9.85574326435878,Lasso regression
1,0.006860657156914058,5.62890555697831,4.3538622960862545,9.862741585125343,Lasso regression
1,0.00625117528385727,5.63026097666366,4.355993362567317,9.86809787860594,Lasso regression
1,0.005695838100600415,5.631567180238979,4.357897737784483,9.872829568045907,Lasso regression
1,0.005189835542130688,5.632705694125661,4.359557742946429,9.876941006721077,Lasso regression
1,0.004728784856353922,5.633883618787182,4.361190804443326,9.880956000320781,Lasso regression
1,0.004308692642792627,5.635623493801419,4.3632348749117815,9.885895600877717,Lasso regression
1,0.003925920263661461,5.636652525226587,4.364565558234838,9.88918885112119,Lasso regression
1,0.003577152327727425,5.637651994659457,4.365819209323861,9.892273085014708,Lasso regression
1,0.0032593679739770583,5.639818200653807,4.367639521366126,9.896236917939653,Lasso regression
1,0.002969814706363495,5.63996277921836,4.367956444392887,9.897041564057407,Lasso regression
