date,actual,model,forecast,error,abs_error,pct_error
2025-11-06,30.0469118926308,Weekly seasonal naive,54.60630651041131,-24.55939461778051,24.55939461778051,81.73683440594725
2025-11-07,27.221757957912327,Weekly seasonal naive,46.24819238391089,-19.026434425998563,19.026434425998563,69.89421644044963
2025-11-08,32.75677703780134,Weekly seasonal naive,43.534432134048465,-10.777655096247123,10.777655096247123,32.9020620185243
2025-11-09,40.13826064692329,Weekly seasonal naive,31.76181810487113,8.376442542052164,8.376442542052164,20.868972414464206
2025-11-10,37.0149382485299,Weekly seasonal naive,24.106748195078826,12.908190053451076,12.908190053451076,34.87292067538095
2025-11-11,28.045296270944316,Weekly seasonal naive,25.125987064005393,2.919309206938923,2.919309206938923,10.409264993086937
2025-11-12,26.141122122047538,Weekly seasonal naive,60.12059637384876,-33.97947425180122,33.97947425180122,129.98475770534264
2025-11-13,26.260016639663704,Weekly seasonal naive,54.60630651041131,-28.346289870747604,28.346289870747604,107.94467596769435
2025-11-14,27.924823352252975,Weekly seasonal naive,46.24819238391089,-18.323369031657915,18.323369031657915,65.61677687454228
2025-11-15,32.55856515373354,Weekly seasonal naive,43.534432134048465,-10.975866980314926,10.975866980314926,33.71115074785877
2025-11-16,41.129201460282815,Weekly seasonal naive,31.76181810487113,9.367383355411686,9.367383355411686,22.775505049514457
2025-11-17,41.61853320428363,Weekly seasonal naive,24.106748195078826,17.511785009204804,17.511785009204804,42.076891377330874
2025-11-18,28.44695631696692,Weekly seasonal naive,25.125987064005393,3.3209692529615253,3.3209692529615253,11.674251599918142
2025-11-19,26.293769766419427,Weekly seasonal naive,60.12059637384876,-33.82682660742934,33.82682660742934,128.64958850682038
2025-11-20,30.735292198044625,Weekly seasonal naive,54.60630651041131,-23.871014312366682,23.871014312366682,77.66646290053932
2025-11-21,29.66820146468469,Weekly seasonal naive,46.24819238391089,-16.5799909192262,16.5799909192262,55.88471865732092
2025-11-22,36.3861551851108,Weekly seasonal naive,43.534432134048465,-7.148276948937664,7.148276948937664,19.64559572884671
2025-11-23,41.707729922888845,Weekly seasonal naive,31.76181810487113,9.945911818017716,9.945911818017716,23.846687020382486
2025-11-24,35.6144572145289,Weekly seasonal naive,24.106748195078826,11.507709019450072,11.507709019450072,32.311903422061725
2025-11-25,40.60862054685929,Weekly seasonal naive,25.125987064005393,15.482633482853899,15.482633482853899,38.12646988337884
2025-11-26,28.533376282273657,Weekly seasonal naive,60.12059637384876,-31.587220091575105,31.587220091575105,110.70270752080134
2025-11-27,28.994074890163787,Weekly seasonal naive,54.60630651041131,-25.61223162024752,25.61223162024752,88.3360883810659
2025-11-28,34.30957327792872,Weekly seasonal naive,46.24819238391089,-11.93861910598217,11.93861910598217,34.79675777157584
2025-11-29,34.56390472995639,Weekly seasonal naive,43.534432134048465,-8.970527404092074,8.970527404092074,25.95345483728682
2025-11-30,32.44768217039284,Weekly seasonal naive,31.76181810487113,0.6858640655217094,0.6858640655217094,2.113753647856955
2025-12-01,22.34010264334198,Weekly seasonal naive,24.106748195078826,-1.766645551736847,1.766645551736847,7.90795628803147
2025-12-02,19.728076314902665,Weekly seasonal naive,25.125987064005393,-5.397910749102728,5.397910749102728,27.361566647150106
2025-12-03,20.856663976659014,Weekly seasonal naive,60.12059637384876,-39.26393239718975,39.26393239718975,188.25605303480253
2025-12-04,26.48547998316521,Weekly seasonal naive,54.60630651041131,-28.1208265272461,28.1208265272461,106.17450219939512
2025-12-05,23.75004798894335,Weekly seasonal naive,46.24819238391089,-22.49814439496754,22.49814439496754,94.72883762357607
2025-12-06,41.98111605474986,Weekly seasonal naive,43.534432134048465,-1.5533160792986038,1.5533160792986038,3.7000352188656436
2025-12-07,41.73354735152487,Weekly seasonal naive,31.76181810487113,9.97172924665374,9.97172924665374,23.893797387174164
2025-12-08,34.749814289251646,Weekly seasonal naive,24.106748195078826,10.64306609417282,10.64306609417282,30.62769200888879
2025-12-09,21.555622120472993,Weekly seasonal naive,25.125987064005393,-3.5703649435324003,3.5703649435324003,16.56349755798213
2025-12-10,20.117740140269017,Weekly seasonal naive,60.12059637384876,-40.00285623357975,40.00285623357975,198.84368698801984
2025-12-11,20.097382351770527,Weekly seasonal naive,54.60630651041131,-34.50892415864078,34.50892415864078,171.70855166419537
2025-12-12,19.303315085561273,Weekly seasonal naive,46.24819238391089,-26.944877298349617,26.944877298349617,139.58678692710234
2025-12-13,25.25807726000104,Weekly seasonal naive,43.534432134048465,-18.276354874047424,18.276354874047424,72.35845660742378
2025-12-14,26.020654376990652,Weekly seasonal naive,31.76181810487113,-5.741163727880476,5.741163727880476,22.063871433445687
2025-12-15,22.407061844073,Weekly seasonal naive,24.106748195078826,-1.6996863510058269,1.6996863510058269,7.585494085898723
2025-12-16,22.704231698311578,Weekly seasonal naive,25.125987064005393,-2.4217553656938158,2.4217553656938158,10.666537400928268
2025-12-17,22.759228960016387,Weekly seasonal naive,60.12059637384876,-37.361367413832376,37.361367413832376,164.1591966031413
2025-12-18,19.36098509397279,Weekly seasonal naive,54.60630651041131,-35.245321416438514,35.245321416438514,182.0430171572759
2025-12-19,19.15003605000749,Weekly seasonal naive,46.24819238391089,-27.0981563339034,27.0981563339034,141.5044664309799
2025-12-20,24.909510261115503,Weekly seasonal naive,43.534432134048465,-18.624921872932962,18.624921872932962,74.77032538053157
2025-12-21,28.500687757909215,Weekly seasonal naive,31.76181810487113,-3.261130346961913,3.261130346961913,11.442286497303625
2025-12-22,26.762307933521495,Weekly seasonal naive,24.106748195078826,2.655559738442669,2.655559738442669,9.922760566985373
2025-12-23,23.681173394106725,Weekly seasonal naive,25.125987064005393,-1.444813669898668,1.444813669898668,6.101106756214296
2025-12-24,34.89552289640844,Weekly seasonal naive,60.12059637384876,-25.225073477440326,25.225073477440326,72.2874208027316
2025-12-25,29.191881766909553,Weekly seasonal naive,54.60630651041131,-25.414424743501755,25.414424743501755,87.05990571772686
2025-12-26,36.26645069852195,Weekly seasonal naive,46.24819238391089,-9.98174168538894,9.98174168538894,27.523348695922287
2025-12-27,46.655731057743715,Weekly seasonal naive,43.534432134048465,3.1212989236952495,3.1212989236952495,6.690065406610299
2025-12-28,39.893394022878354,Weekly seasonal naive,31.76181810487113,8.131575918007226,8.131575918007226,20.383264240049044
2025-12-29,29.118253526658595,Weekly seasonal naive,24.106748195078826,5.0115053315797695,5.0115053315797695,17.21087196040653
2025-12-30,31.294816312347987,Weekly seasonal naive,25.125987064005393,6.168829248342593,6.168829248342593,19.711984204580745
2025-12-31,33.80103759601132,Weekly seasonal naive,60.12059637384876,-26.319558777837443,26.319558777837443,77.86612675151508
2025-01-01,28.859294836808203,Previous-year naive,41.41259145595658,-12.553296619148377,12.553296619148377,43.498279116430254
2025-01-02,33.983246678220674,Previous-year naive,38.58633100096826,-4.603084322747584,4.603084322747584,13.545157607609129
2025-01-03,46.99711652426189,Previous-year naive,50.50455103199458,-3.5074345077326896,3.5074345077326896,7.463084476516775
2025-01-04,36.48707262338055,Previous-year naive,50.5480918284491,-14.061019205068554,14.061019205068554,38.53698911449091
2025-01-05,39.86408639106409,Previous-year naive,44.18073237705706,-4.31664598599297,4.31664598599297,10.828408165803562
2025-01-06,46.99033078880406,Previous-year naive,45.2642182948996,1.7261124939044592,1.7261124939044592,3.6733354818513506
2025-01-07,40.55820242080866,Previous-year naive,53.21929744107127,-12.661095020262607,12.661095020262607,31.21710101670272
2025-01-08,38.662414494361265,Previous-year naive,41.376004231824645,-2.71358973746338,2.71358973746338,7.018676337089978
2025-01-09,38.2069654078816,Previous-year naive,36.650002761973155,1.5569626459084418,1.5569626459084418,4.075075393418344
